source,target,type,evidence
Võ Xuân Cẩn,Gia Long,LIÊN_KẾT_TỚI,"Gia Long năm thứ nhất (1802), nhà vua lấy lại kinh thành Phú Xuân, Võ Xuân Cẩn vào yết kiến, được bổ vào viện Hàn Lâm."
Võ Xuân Cẩn,Bắc Kỳ,LIÊN_KẾT_TỚI,"Năm 1842, nhà vua đi tuần tra Bắc Kỳ, sung Võ Xuân Cẩn làm khâm sai đốc lý lo việc tra biện các vụ án."
Phan Thanh Giản,Nam Kỳ,ĐỐI_THỦ_CỦA,"Năm 1853, Phan Thanh Giản được triệu về Kinh lãnh chức Hiệp biện đại học sĩ, lãnh Binh bộ thượng thư, sung chức ở tòa kinh diên và viện Cơ mật (8-1853); Chánh tổng tài Quốc sử quán, trực tiếp chỉ đạo ..."
Phan Thanh Giản,Nam Kỳ,ĐƯỢC_BỔ_NHIỆM_BỞI,"Sau đó không lâu, ông được bổ nhiệm làm lại bộ thượng thư (1848); Kinh diện giảng quan rồi Kinh lược sứ các tỉnh: Bình Định, Phú Yên, Khánh Hòa và Bình Thuận (1849); Lại bộ thượng thư sung Nam Kỳ Kinh..."
Phan Thanh Giản,Nguyễn Đình Chiểu,LIÊN_KẾT_TỚI,"Và nhà thơ đương thời Nguyễn Đình Chiểu cũng đã tỏ thái độ thương tiếc, trân trọng ông qua bài thơ điếu:  Non nước tan tành hệ bởi đâu?"
Phan Thanh Giản,Lâm Duy Hiệp,ĐỒNG_MINH_VỚI,"Phan Thanh Giản với vai trò là Chánh sứ và Lâm Duy Hiệp là Phó sứ được cử đi điều đình với 2 tướng Bornad (Pháp) và Planca (Tây Ban Nha), Aubaret làm thông ngôn, sau đó đại diện cho triều đình Tự Đức ..."
Phan Thanh Giản,Phan Liêm,LÀ_CHA_CỦA,"Bỗng chốc đem cả nhân dân cùng đất đai của các triều nhọc nhằn gây dựng cho giặc hết..."" Vua Tự Đức còn có kết luận rằng: ""Hai ngươi (chỉ Phan và Lâm) không chỉ là tội nhân của triều đình mà còn là tộ..."
Phan Thanh Giản,Thiệu Trị,KẾ_NHIỆM_CỦA,"Cùng năm (1840), vua Thiệu Trị nối ngôi, ông được thăng Binh bộ tả thị lang (1840); Tham tri bộ Binh sung Cơ mật viên đại thần và là Chánh chủ khảo trường thi Hà Nội (1841)."
Phan Thanh Giản,Thành phố Hồ Chí Minh,LIÊN_KẾT_TỚI,"Ngày 4 tháng 4 năm 1985, Ủy ban nhân dân Thành phố Hồ Chí Minh lại lần nữa quyết định đổi tên thành đường Lê Thị Riêng cho đến ngày nay."
Phan Thanh Giản,Hàm Nghi,ĐỐI_THỦ_CỦA,"Việc vua Đồng Khánh khôi phục chức vị cho Phan Thanh Giản có lẽ là do sức ép của Pháp, vì chính Đồng Khánh cũng là ông vua do Pháp đưa lên ngôi để có danh nghĩa chống lại vị vua yêu nước Hàm Nghi."
Phan Thanh Giản,Minh Mạng,ĐƯỢC_PHỤC_VỤ_BỞI,"Lá sớ của Phan Thanh Giản làm vua Minh Mạng tức giận và nghi ngờ các quan lại ở Quảng Nam ""bê bối"" nên cử ngự sử Vũ Duy Tân vào tra xét tình hình."
Phan Thanh Giản,Minh Mạng,BỊ_PHẾ_TRUẤT_BỞI,"Vì lời tâu ấy, Phan Thanh Giản bị giáng chức và vua Minh Mạng cũng bãi bỏ cuộc ngự du Quảng Nam."
Phan Thanh Giản,Tự Đức,LÀ_CHA_CỦA,"Bỗng chốc đem cả nhân dân cùng đất đai của các triều nhọc nhằn gây dựng cho giặc hết..."" Vua Tự Đức còn có kết luận rằng: ""Hai ngươi (chỉ Phan và Lâm) không chỉ là tội nhân của triều đình mà còn là tộ..."
Phan Thanh Giản,Tự Đức,PHỤC_VỤ_CHO,Như Nguyễn Thông đã từng dâng sớ lên vua Tự Đức để giãi bày nỗi lòng cho ông.
Phan Thanh Giản,Bảo Đại,LIÊN_KẾT_TỚI,"Sau đó, chính quyền Quốc gia Việt Nam do Bảo Đại đứng đầu vốn trực thuộc khối Liên hiệp Pháp cũng cho đặt tên đường phố mang tên Phan Thanh Giản tại các thành phố này trên cơ sở một lần nữa xóa bỏ tên..."
Phan Thanh Giản,Phạm Phú Thứ,ĐƯỢC_BỔ_NHIỆM_BỞI,"Việc chuộc 3 tỉnh không thành, Phan Thanh Giản bị cách lưu làm Tổng đốc Vĩnh Long, nhưng rồi lại được cử làm Chánh sứ (Phó sứ là Phạm Phú Thứ và Ngụy Khắc Đản) sang nước Pháp để điều đình một lần nữa ..."
Phan Thanh Giản,Đồng Khánh,ĐỐI_THỦ_CỦA,"Việc vua Đồng Khánh khôi phục chức vị cho Phan Thanh Giản có lẽ là do sức ép của Pháp, vì chính Đồng Khánh cũng là ông vua do Pháp đưa lên ngôi để có danh nghĩa chống lại vị vua yêu nước Hàm Nghi."
Phan Thanh Giản,Nguyễn Huệ Chi,LIÊN_KẾT_TỚI,"Nguyễn Huệ Chi, trong Từ điển văn học (bộ mới)."
Phan Thanh Giản,Trần Huy Liệu,LIÊN_KẾT_TỚI,"Năm 1963, hành động giao nộp ba tỉnh miền Tây của ông đã bị sử gia Trần Huy Liệu đem ra chỉ trích, và ông bị kết tội là kẻ bán nước."
Phan Thanh Giản,Đồng Nai,LIÊN_KẾT_TỚI,"Người có công nghiên cứu về Phan Thanh Giản là Lê Thọ Xuân, đăng báo Đồng Nai đâu từ năm 1931... với những chi tiết thú vị."
Phan Thanh Giản,Võ Duy Dương,LIÊN_KẾT_TỚI,"Tương phản với thái độ hòa hoãn với Pháp, theo giáo sư Đinh Xuân Lâm, đối với phong trào chống Pháp của Trương Định và nhiều toán nghĩa quân khác, Phan Thanh Giản giữ một thái độ ngờ vực và có nhiều c..."
Phan Thanh Giản,Gia Định,PHỐI_NGẪU_VỚI,"Phan thanh Giản kết hôn với người vợ đầu tiên là bà Nguyễn Thị Mỹ, người làng Mỹ An, huyện Phước Lộc, Gia Định."
Phan Thanh Giản,Gia Định,ĐƯỢC_BỔ_NHIỆM_BỞI,"Sau đó không lâu, ông được bổ nhiệm làm lại bộ thượng thư (1848); Kinh diện giảng quan rồi Kinh lược sứ các tỉnh: Bình Định, Phú Yên, Khánh Hòa và Bình Thuận (1849); Lại bộ thượng thư sung Nam Kỳ Kinh..."
Phan Thanh Giản,Nguyễn Thông,PHỤC_VỤ_CHO,Như Nguyễn Thông đã từng dâng sớ lên vua Tự Đức để giãi bày nỗi lòng cho ông.
Phan Thanh Giản,Đinh Xuân Lâm,LIÊN_KẾT_TỚI,"Theo giáo sư Đinh Xuân Lâm, cho tới nay vẫn chưa xác minh được 2 câu trên, trong khi có ý kiến cho đó là dựa vào bài thơ ngự chế của chính vua Tự Đức: ""Khí dân triều đình cữu, mãi quốc thế gian bình"" ..."
Phan Thanh Giản,Phan Đăng Lưu,LIÊN_KẾT_TỚI,"Sau năm 1975, trường này bị đổi tên thành trường cấp 3 An Cư và đến năm 1985 lại đổi tên thành trường Trung học phổ thông Châu Văn Liêm; còn tên đường Phan Thanh Giản bị đổi thành Phan Đăng Lưu và khô..."
Phan Thanh Giản,Trương Vĩnh Ký,ĐỒNG_MINH_VỚI,"Xin đề nghị: Trong chương trình Sử học cho học sinh, nên có một bài nói về ông, đủ lý đủ tình... Ông đã để lại cho đời sau chút gì khó quên, khó xóa nhòa, gọi là tâm linh, phóng khoáng, thơ mộng.   ==..."
Phan Thanh Giản,Phan Hiển Đạo,LÀ_CHA_CỦA,"Bà Hoạch sinh được ba người con trai là Phan Hương, Phan Tòng (Liêm) và Phan Tuyển (Tôn).   == Ảnh ==   == Xem thêm == Phan Hiển Đạo   == Ghi chú ==   == Chú thích ==   == Sách tham khảo == GS."
Phan Thanh Giản,Nguyễn Hữu Cơ,LIÊN_KẾT_TỚI,"Tương phản với thái độ hòa hoãn với Pháp, theo giáo sư Đinh Xuân Lâm, đối với phong trào chống Pháp của Trương Định và nhiều toán nghĩa quân khác, Phan Thanh Giản giữ một thái độ ngờ vực và có nhiều c..."
Phan Thanh Giản,Nguyễn Thái Sơn,LIÊN_KẾT_TỚI,"Mãi cho đến ngày 4 tháng 4 năm 1985, đường Phan Thanh Giản này mới bị thay đổi tên là đường Nguyễn Thái Sơn cho đến ngày nay theo Quyết định của Ủy ban nhân dân Thành phố Hồ Chí Minh."
Phan Thanh Giản,Trương Quyền,LIÊN_KẾT_TỚI,Đồng thời ông lại tâu xin triều đình sức cho phủ thần Thuận Khánh (Bình Thuận và Khánh Hoà) hễ thấy Võ Duy Dương và Trương Tuệ (tức Trương Quyền là con Trương Định) thì cho đổi tên và cho lính trạm đư...
Phan Thanh Giản,Bảo Thạnh,LIÊN_KẾT_TỚI,"Phan Thanh Giản (chữ Hán: 潘清簡; 1796–1867) (tự Tĩnh Bá (靖伯), Đạm Như (淡如), hiệu Mai Xuyên (梅川), Lương Khê (梁溪)) là một quan đại thần triều Nguyễn trong lịch sử Việt Nam. Ông là Tiến sĩ đầu tiên của đất..."
Nguyễn Văn Tường,Phan Thanh Giản,ĐỐI_THỦ_CỦA,"Thành Hóa là một nơi xung yếu, ""hậu lộ của kinh đô"", chỉ những người được tin cậy mới được giao trọng trách, nhất là trong thời điểm Pháp đã tấn công Đà Nẵng, Gia Định, kích động nội phản ở Bắc Kỳ, sứ..."
Nguyễn Văn Tường,Minh Mạng,LÀ_CHA_CỦA,"Năm ấy đức Minh Mạng đi tuần du Quảng Trị, có đem Tường Khánh Công (tức vua Thiệu Trị sau này) đi theo. Ở hành cung Quảng Trị, thấy một người con gái đẹp đi ngang, gọi vào ""dùng"", sau đó Công theo phụ..."
Nguyễn Văn Tường,Tự Đức,NHIẾP_CHÍNH_CHO,"Chức vụ ông giữ lâu nhất là Thượng thư Bộ Hộ, quản lý Thương bạc viện (cơ quan ngoại giao và ngoại thương). Ông còn là người có công cải cách thuế ruộng đất, để thống nhất Đàng Trong và Đàng Ngoài về ..."
Nguyễn Văn Tường,Tự Đức,ĐƯỢC_PHỤC_VỤ_BỞI,"Hầu hết các tài liệu này đã được vua Tự Đức đích thân phê duyệt, và được các quan lưu giữ tại các nha môn, bộ, viện và tại Quốc sử quán."
Nguyễn Văn Tường,Hiệp Hòa,NHIẾP_CHÍNH_CHO,"Trong giai đoạn 1883–1885, sau khi vua Tự Đức băng hà, Nguyễn Văn Tường cùng với Tôn Thất Thuyết trở thành hai phụ chính đại thần có ảnh hưởng lớn trong triều đình. Ông đóng vai trò chủ chốt trong các..."
Nguyễn Văn Tường,Hiệp Hòa,ĐỒNG_MINH_VỚI,"Do đó, cùng với Tôn Thất Thuyết, Nguyễn Văn Tường lần lượt lập rồi phế bỏ 2 vua Dục Đức, Hiệp Hòa (với lý do: một thân Pháp, ""tả đạo""; một cấu kết với Pháp qua De Champeaux), nhằm mục đích đưa lên nga..."
Nguyễn Văn Tường,Gia Định,ĐỐI_THỦ_CỦA,"Thành Hóa là một nơi xung yếu, ""hậu lộ của kinh đô"", chỉ những người được tin cậy mới được giao trọng trách, nhất là trong thời điểm Pháp đã tấn công Đà Nẵng, Gia Định, kích động nội phản ở Bắc Kỳ, sứ..."
Nguyễn Văn Tường,Gia Định,ĐỒNG_MINH_VỚI,"Nguyễn Văn Tường ra Bắc Kỳ thu hồi xong bốn tỉnh, lại phải vào Gia Định để cùng Lê Tuấn, Nguyễn Tăng Doãn tiếp tục bàn định các điều khoản, cuối cùng phải đành chấp nhận Hòa ước Giáp Tuất (1874) và mộ..."
Nguyễn Văn Tường,Đồng Khánh,LIÊN_KẾT_TỚI,"Khi ông và hai người bạn tù của ông đã bị giam giữ tại Côn Đảo, chính phủ Pháp lại chuẩn bị lưu đày họ tận Tahiti; bấy giờ, triều Đồng Khánh, dưới sự chỉ đạo của De Courcy, đã ""xử án vắng mặt"" nhóm ch..."
Nguyễn Văn Tường,Phan Bội Châu,LÀ_MẸ_CỦA,"Nhưng đa số thơ được Nguyễn Văn Tường sáng tác, hiện còn lại, chủ yếu là trong 5 năm tiễu phỉ ở núi rừng phía Bắc và một vài tỉnh gần kề với Lạng Sơn:  Nguyễn Văn Tường (1824 - 1886) - Thơ - Vài nét v..."
Nguyễn Văn Tường,Kiến Phúc,LIÊN_KẾT_TỚI,"Vua Kiến Phúc lại không may mắc bệnh, băng hà."
Nguyễn Văn Tường,Trần Xuân Soạn,NHIẾP_CHÍNH_CHO,"Hai vị phụ chính cùng các thành viên nhóm chủ chiến (Trần Xuân Soạn, Trương Văn Để...) đã có một vị minh quân để tiếp tục đương đầu với Pháp cũng như với bộ phận khá lớn giáo dân Thiên Chúa giáo được ..."
Nguyễn Văn Tường,Trần Xuân Soạn,ĐỐI_THỦ_CỦA,"Nguyễn Văn Tường cho người rước vua Hàm Nghi và Tam cung (thái hoàng thái hậu Từ Dũ, Trung phi Vũ thị, Học phi Nguyễn thị) ra khỏi kinh thành; trong khi đó, Tôn Thất Thuyết và Trần Xuân Soạn vẫn cố kì..."
Nguyễn Văn Tường,Lê Tuấn,ĐỒNG_MINH_VỚI,"Nguyễn Văn Tường ra Bắc Kỳ thu hồi xong bốn tỉnh, lại phải vào Gia Định để cùng Lê Tuấn, Nguyễn Tăng Doãn tiếp tục bàn định các điều khoản, cuối cùng phải đành chấp nhận Hòa ước Giáp Tuất (1874) và mộ..."
Nguyễn Văn Tường,Thiệu Trị,LÀ_CHA_CỦA,"Năm ấy đức Minh Mạng đi tuần du Quảng Trị, có đem Tường Khánh Công (tức vua Thiệu Trị sau này) đi theo. Ở hành cung Quảng Trị, thấy một người con gái đẹp đi ngang, gọi vào ""dùng"", sau đó Công theo phụ..."
Nguyễn Văn Tường,Tôn Thất Thuyết,NHIẾP_CHÍNH_CHO,"Trong giai đoạn 1883–1885, sau khi vua Tự Đức băng hà, Nguyễn Văn Tường cùng với Tôn Thất Thuyết trở thành hai phụ chính đại thần có ảnh hưởng lớn trong triều đình. Ông đóng vai trò chủ chốt trong các..."
Nguyễn Văn Tường,Tôn Thất Thuyết,ĐỐI_THỦ_CỦA,"Câu nói của De Courcy, hầu như ai cũng biết, ""cần phải giải quyết việc này ở Huế""; và ông ta đã vạch kế hoạch bắt sống hoặc tiêu diệt nhóm chủ chiến triều đình Huế, đứng đầu là Nguyễn Văn Tường và Tôn..."
Nguyễn Văn Tường,Hàm Nghi,NHIẾP_CHÍNH_CHO,"Trong giai đoạn 1883–1885, sau khi vua Tự Đức băng hà, Nguyễn Văn Tường cùng với Tôn Thất Thuyết trở thành hai phụ chính đại thần có ảnh hưởng lớn trong triều đình. Ông đóng vai trò chủ chốt trong các..."
Nguyễn Văn Tường,Hàm Nghi,ĐỐI_THỦ_CỦA,"Nguyễn Văn Tường cho người rước vua Hàm Nghi và Tam cung (thái hoàng thái hậu Từ Dũ, Trung phi Vũ thị, Học phi Nguyễn thị) ra khỏi kinh thành; trong khi đó, Tôn Thất Thuyết và Trần Xuân Soạn vẫn cố kì..."
Nguyễn Văn Tường,Nguyễn Tri Phương,LIÊN_KẾT_TỚI,Nguyễn Tri Phương tử tiết.
Nguyễn Văn Tường,Thành phố Hồ Chí Minh,LIÊN_KẾT_TỚI,"Số di cảo này đã được Nhóm Tư liệu Hán - Nôm lịch sử cận đại Việt Nam tại Thành phố Hồ Chí Minh và nhóm giảng viên Đại học Sư phạm Huế sưu tầm, dịch thuật."
Nguyễn Văn Tường,Dục Đức,NHIẾP_CHÍNH_CHO,"Trong giai đoạn 1883–1885, sau khi vua Tự Đức băng hà, Nguyễn Văn Tường cùng với Tôn Thất Thuyết trở thành hai phụ chính đại thần có ảnh hưởng lớn trong triều đình. Ông đóng vai trò chủ chốt trong các..."
Nguyễn Văn Tường,Dục Đức,ĐỒNG_MINH_VỚI,"Do đó, cùng với Tôn Thất Thuyết, Nguyễn Văn Tường lần lượt lập rồi phế bỏ 2 vua Dục Đức, Hiệp Hòa (với lý do: một thân Pháp, ""tả đạo""; một cấu kết với Pháp qua De Champeaux), nhằm mục đích đưa lên nga..."
Hoàng Sùng Anh,Hoàng kỳ quân,ĐỐI_THỦ_CỦA,"Mượn cớ đi điều tra hòa giải, năm sau, với sự hỗ trợ của Hoàng kỳ quân, Đại úy Pháp Francis Garnier bất ngờ tấn công thành Hà Nội, mở đầu cho Biến cố Bắc Kỳ (1873)."
Hoàng Sùng Anh,Ngô Á Chung,LIÊN_KẾT_TỚI,"Hoàng Sùng Anh (chữ Hán: 黃崇英, ? - 1875) là một thủ lĩnh thổ phỉ người Tráng chống triều đình nhà Thanh. Ông là thủ lĩnh của quân Cờ Vàng, hoạt động ở vùng biên giới Trung - Việt cuối thế kỷ XIX.   == ..."
Hoàng Sùng Anh,Hoàng Kế Viêm,ĐỐI_THỦ_CỦA,"Nhà Nguyễn cử Hoàng Kế Viêm, Tôn Thất Thuyết thảo phạt, được Hắc kỳ quân hỗ trợ đánh phá quân Hoàng Sùng Anh."
Hoàng Sùng Anh,Ngô Lăng Vân,ĐỐI_THỦ_CỦA,Năm 1863 niên，Đường chủ Toàn Thắng đường Ngô Lăng Vân tử trận khi giao chiến với quân Thanh.
Hoàng Sùng Anh,Tôn Thất Thuyết,ĐỐI_THỦ_CỦA,"Nhà Nguyễn cử Hoàng Kế Viêm, Tôn Thất Thuyết thảo phạt, được Hắc kỳ quân hỗ trợ đánh phá quân Hoàng Sùng Anh."
Trần Hưng Đạo,Trần Quốc Nghiễn,LÀ_CON_CỦA,"Vợ: Nguyên Từ quốc mẫu (1235 – 1288), tức Thiên Thành công chúa, con gái của Trần Thái Tông Con cái: Hưng Vũ vương Trần Quốc Nghiễn (陳國巘), trở thành phò mã của Trần Thánh Tông, đính hôn với Công chúa ..."
Trần Hưng Đạo,Trần Thì Kiến,LIÊN_KẾT_TỚI,"Các người nổi tiếng khác như Phạm Ngũ Lão, Trần Thì Kiến, Trương Hán Siêu, Phạm Lãm, Trịnh Dũ, Ngô Sĩ Thường, Nguyễn Thế Trực vốn là môn khách của ông, đều nổi tiếng thời đó về văn chương và chính sự."
Trần Hưng Đạo,Tống Thái Tổ,LIÊN_KẾT_TỚI,"Quốc Tảng tiến lên thưa: ""Tống Thái Tổ vốn là một ông lão làm ruộng, đã thừa cơ dấy vận nên có được thiên hạ""."
Trần Hưng Đạo,Trần Trọng Kim,LIÊN_KẾT_TỚI,"Trần Trọng Kim, Việt Nam sử lược."
Trần Hưng Đạo,Trần Quốc Hiện,LIÊN_KẾT_TỚI,Hưng Trí vương Trần Quốc Hiện (陳國峴): là người có công tổ chức khẩn hoang nhiều vùng đất hoang vu của khu vực tỉnh Hải Dương ngày nay.
Trần Hưng Đạo,Trần Thái Tông,PHỐI_NGẪU_VỚI,"Do chính thất khi trước của Trần Liễu là công chúa Thuận Thiên trở thành hoàng hậu của Trần Thái Tông, nên Thiện Đạo quốc mẫu trở thành kế phu nhân."
Trần Hưng Đạo,Trần Thái Tông,LÀ_MẸ_CỦA,"Mẹ nuôi Trần Quốc Tuấn là Thụy Bà công chúa biết chuyện, sợ ông bị hại trong phủ, liền chạy đến cung điện cáo cấp, xin Trần Thái Tông cứu Quốc Tuấn."
Trần Hưng Đạo,Nam Đồng,LIÊN_KẾT_TỚI,"Đền Bảo Lộc, phường Nam Định, tỉnh Ninh Bình Đền Cao An Phụ, phường Trần Liễu, Hải Phòng Đền Trần Hưng Đạo, xã Yên Khánh, tỉnh Ninh Bình Đền Trần, làng Thổ Khối, xã Hoạt Giang, Thanh Hóa Đền Trần Hưng..."
Trần Hưng Đạo,Ngô Quyền,ĐỐI_THỦ_CỦA,"Khi tiếp tục được phong Quốc công tiết chế; Hưng Đạo vương khẳng định với vua Trần Nhân Tông: ""Năm nay đánh giặc nhàn"". Ông đã áp dụng thành công chiến thuật của Ngô Quyền, đánh bại hoàn toàn thủy quâ..."
Trần Hưng Đạo,Phạm Ngũ Lão,PHỐI_NGẪU_VỚI,"Anh Nguyên quận chúa (英元郡主), con gái nuôi, vợ của danh tướng Phạm Ngũ Lão."
